 sindex, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 478 285 6 1 ZTF_r 2425231522015 0 2.1194 480.445 9.88849 26.3006 1.7235e-06 0.0142792 0.0874574 5.40575e-06 1916 30. 0.070437 0.062549 19.9879 26.3006 1 2460179.7315278 285120220 -1.12135989551 40.669842 -0.030671 0.901445 -28.09795962531 73.918983 -0.382678 1.044965 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 479 285 6 1 ZTF_r 2427254212015 0 2.8568 459.446 12.9921 26.2622 4.0022e-06 0.0223986 0.0802419 1.25192e-05 2032 30. 0.080969 0.077367 19.4414 26.2622 1 2460181.754213 285120220 75.15414461057 72.441330 1.154041 0.950543 12.40271400757 110.937370 0.112552 1.072311 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 480 285 6 1 ZTF_g 2432188942015 0 3.2442 310.813 25.5402 26.1855 1.4456e-05 0.040892 0.00319912 4.49529e-05 1861 30. 0.07976 0.101867 18.6254 26.1855 1 2460186.6889468 285120120 -78.87260096801 136.607849 -0.642252 1.086708 116.16708599218 200.483139 0.583338 1.114352 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 481 285 6 1 ZTF_r 2432250872015 0 1.8759 471.747 24.4604 26.2776 3.2177e-06 0.0202093 0.0766735 1.0027e-05 2028 30. 0.071098 0.070724 19.0911 26.2776 1 2460186.7508796 285120220 -17.25610402049 90.831779 -0.211329 0.972847 344.70560988482 178.600372 1.943038 1.032889 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 482 285 6 1 ZTF_g 2437209612015 0 3.472 314.445 10.226 26.2159 4.9824e-06 0.0251957 -0.0555153 1.55212e-05 2034 30. 0.086985 0.085876 19.4483 26.2159 1 2460191.7096181 285120120 60.5382759254 67.565590 0.996688 0.944435 38.12979066607 91.133110 0.421215 1.117104 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 483 285 6 1 ZTF_g 2440150012015 0 2.6481 318.522 8.31957 26.2064 4.0713e-06 0.0226055 -0.0478565 1.27238e-05 2030 30. 0.090697 0.07306 19.8992 26.2064 1 2460194.6500116 285120120 -23.41454834781 43.067612 -0.604769 0.979896 -42.96167266282 69.050140 -0.626371 1.061589 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 484 285 6 1 ZTF_r 2440209422015 0 1.903 479.442 10.3566 26.2987 1.5893e-06 0.0140436 0.0856879 4.96754e-06 2031 30. 0.065378 0.059482 20.0999 26.2987 1 2460194.7094213 285120220 -10.58376169473 35.612854 -0.330589 1.070321 53.83364430827 67.733681 0.800137 1.039205 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 485 285 6 1 ZTF_r 2442228092015 0 1.8803 424.623 11.1958 26.1659 1.7385e-06 0.0147494 0.0823786 5.42151e-06 2030 30. 0.064183 0.069647 19.9048 26.1659 1 2460196.7280903 285120220 -3.64355507601 39.582371 -0.102395 1.043075 -99.52169366718 76.156075 -1.315614 1.035179 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 486 285 6 1 ZTF_r 2446188592015 0 2.164 480.026 9.66389 26.299 1.5807e-06 0.0140385 0.088214 4.92631e-06 2036 30. 0.072777 0.069475 20.0447 26.299 1 2460200.6885995 285120220 48.51662699816 40.747818 1.324467 0.942694 -14.02707782381 72.728104 -0.194169 1.046094 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 487 285 6 1 ZTF_g 2448189132015 0 2.1786 295.724 9.3607 26.1358 3.1082e-06 0.0198106 -0.0523755 9.69794e-06 2028 30. 0.075265 0.074711 19.9178 26.1358 1 2460202.6891319 285120120 -40.11291789575 35.259895 -1.265488 1.129930 -28.47730570762 62.952560 -0.455408 1.048556 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 488 285 6 1 ZTF_r 2450168272015 0 1.8214 461.14 7.73975 26.256 2.0896e-06 0.016286 0.0955348 6.51832e-06 2041 30. 0.087124 0.068239 20.3949 26.256 1 2460204.6682755 285120220 -59.03564667143 25.574265 -2.567828 0.987296 -105.29435347127 49.106518 -2.158645 1.038262 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 489 285 6 1 ZTF_g 2450210492015 0 2.3994 300.007 5.96923 26.1496 6.2865e-06 0.028243 -0.0675365 1.96826e-05 2035 30. 0.128873 0.083438 20.2474 26.1496 1 2460204.7104977 285120120 -2.55850637674 24.086601 -0.118159 1.164495 -32.2367635428 41.641109 -0.779371 1.041203 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 490 285 6 1 ZTF_r 2452188782015 0 1.7359 486.041 10.0745 26.3123 1.4982e-06 0.0136845 0.0867442 4.67446e-06 2035 30. 0.059691 0.060128 20.2117 26.3123 1 2460206.6887847 285120220 -4.75293080245 34.015137 -0.155433 0.955230 -9.08584133585 67.103607 -0.136312 1.033864 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 491 285 6 1 ZTF_g 2452231572015 0 2.3967 307.92 8.60289 26.1592 3.0811e-06 0.0196972 -0.0413744 9.63716e-06 2024 30. 0.076218 0.073643 19.922 26.1592 1 2460206.7315741 285120120 -7.02558000168 41.246338 -0.189475 0.861690 46.21593203869 69.701630 0.667520 1.057901 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 492 285 6 1 ZTF_g 2455135022015 33554432 3.4763 92.5851 14.579 24.8904 0.000318873 0.117904 -0.0399185 0.00103969 947 30. 0.083536 0.100887 17.7139 24.8904 1 2460209.6350231 285120120 -17.04188126743 90.776237 -0.208834 0.929513 22.93036169469 122.710876 0.188123 1.113878 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 493 285 6 1 ZTF_r 2455169122015 0 3.5125 465.686 12.5477 26.2741 2.9104e-06 0.0192056 0.0888898 9.04717e-06 2033 30. 0.083837 0.105784 19.3399 26.2741 1 2460209.6691204 285120220 36.5629258194 78.738586 0.516545 0.985484 205.57003300029 106.587326 1.941643 1.129211 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 494 285 6 1 ZTF_g 2459131032015 8 5.0885 310.202 20.1396 26.2227 4.27909e-05 0.0516963 -0.0622356 0.000138482 1218 30. 0.120373 0.128723 18.3947 26.2227 1 2460213.6310301 285120120 -64.63792612782 159.916443 -0.449624 1.031212 -169.52780646966 185.411819 -0.920489 1.309820 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 495 285 6 1 ZTF_r 2459188422015 0 2.9864 469.318 19.4777 26.2946 3.0382e-06 0.0195388 0.084617 9.47608e-06 2033 30. 0.074865 0.081243 18.994 26.2946 1 2460213.6884259 285120220 -12.63472848784 109.604111 -0.128231 0.996484 71.9839340625 161.199600 0.449559 1.095101 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 496 285 6 1 ZTF_g 2461168862015 0 2.0788 316.596 21.4291 26.2335 4.9806e-06 0.0250519 -0.0587433 1.55292e-05 2031 30. 0.058152 0.068954 19.0909 26.2335 1 2460215.6688657 285120120 -12.26151479955 84.118225 -0.162147 1.089717 107.46709791245 157.614258 0.686428 1.039261 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 497 285 6 1 ZTF_r 2463147872015 0 1.9595 478.963 17.239 26.3073 1.5557e-06 0.0139279 0.0797168 4.86461e-06 2041 30. 0.056922 0.058551 19.4885 26.3073 1 2460217.6478704 285120220 111.67220103933 68.699570 1.808197 0.924154 158.31093375277 130.354492 1.222644 1.041151 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 498 285 6 1 ZTF_r 2467127112015 0 2.3594 448.455 11.4846 26.2294 3.6265e-06 0.0213093 0.0744049 1.1328e-05 2031 30. 0.08392 0.091526 19.6833 26.2294 1 2460221.6271181 285120220 -42.42574026634 50.430214 -0.935822 0.990452 -107.23351013954 87.814873 -1.229356 1.045546 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 499 285 6 1 ZTF_g 2467204002015 0 3.3012 271.142 13.3212 26.0536 2.18939e-05 0.0529534 -0.0366379 6.79827e-05 2020 30. 0.134492 0.117906 19.029 26.0536 1 2460221.7040046 285120120 -65.4246902883 78.563110 -0.926356 0.945899 -90.69336695552 110.882111 -0.823435 1.080585 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 500 285 6 1 ZTF_r 2469168692015 0 2.4417 461.397 11.8939 26.2557 2.2777e-06 0.0168046 0.0843848 7.12687e-06 2032 30. 0.069872 0.083071 19.6445 26.2557 1 2460223.6686921 285120220 66.89151716305 55.498924 1.340730 0.994384 72.38548062331 92.064323 0.791544 1.059563 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 501 285 6 1 ZTF_g 2473122892015 0 2.4466 307.314 9.04063 26.1758 3.375e-06 0.0207193 -0.0468605 1.05159e-05 2019 30. 0.07714 0.080609 19.8517 26.1758 1 2460227.6228935 285120120 -34.61481018399 43.631454 -0.882505 0.876835 -9.0297640198 73.628365 -0.123466 1.051073 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 502 285 6 1 ZTF_r 2473187452015 0 2.27 321.829 14.4407 25.8692 3.488e-06 0.0209117 0.0863478 1.08896e-05 2026 30. 0.066499 0.081367 19.0821 25.8692 1 2460227.6874537 285120220 22.75475650807 63.336567 0.399643 1.006546 107.08082945275 111.598549 0.965980 1.047010 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 503 285 6 1 ZTF_g 2476128732015 0 2.2568 299.785 8.98819 26.1567 3.7088e-06 0.0216232 -0.040697 1.15971e-05 2031 30. 0.074359 0.077953 19.9301 26.1567 1 2460230.6287384 285120120 13.64612097913 36.562092 0.415177 0.988841 36.75336000576 63.997452 0.578162 1.050787 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 504 285 6 1 ZTF_g 2478130112015 0 2.6562 306.603 9.51515 26.181 4.0714e-06 0.0228465 -0.0408089 1.26855e-05 2033 30. 0.078951 0.083203 19.7313 26.181 1 2460232.6301157 285120120 -23.73141369753 47.424469 -0.556642 1.028504 -17.37999374219 75.308945 -0.232337 1.064775 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 505 285 6 1 ZTF_r 2478147752015 0 2.7126 463.531 12.6177 26.2696 3.24e-06 0.0200005 0.0858052 1.01418e-05 2033 30. 0.075658 0.087397 19.5282 26.2696 1 2460232.6477546 285120220 49.47498205739 64.615837 0.851729 0.937824 53.75600719867 102.353973 0.528734 1.067243 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 506 285 6 1 ZTF_r 2480129492015 0 1.7473 468.961 11.1884 26.2739 1.3103e-06 0.0128673 0.0817784 4.08859e-06 2040 30. 0.063851 0.071697 20.0496 26.2739 1 2460234.6294907 285120220 15.45368445298 38.680363 0.444423 0.955874 60.32066584499 76.058479 0.798424 1.034731 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 507 285 6 1 ZTF_r 2482129972015 0 2.2779 464.113 12.1577 26.2731 1.7484e-06 0.0147759 0.0844728 5.46578e-06 2027 30. 0.065215 0.072345 19.71 26.2731 1 2460236.6299769 285120220 -110.88162434708 53.540127 -2.303748 1.012623 -185.21704554183 93.712616 -1.989748 1.051125 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 508 285 6 1 ZTF_g 2488129622015 0 2.2586 291.415 18.0502 26.126 4.245e-06 0.0231532 -0.0412102 1.32183e-05 2020 30. 0.065795 0.072865 19.0962 26.126 1 2460242.6296296 285120120 16.54153434277 78.882843 0.233264 0.997511 11.64183755426 141.823181 0.082640 1.040632 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 509 285 6 1 ZTF_g 2491110132015 0 2.3571 309.347 20.9734 26.1815 6.2652e-06 0.027971 -0.0405602 1.96447e-05 2018 30. 0.062425 0.077405 18.9426 26.1815 1 2460245.6101389 285120120 3.95519201621 92.436737 0.047597 1.033693 -187.35774878234 160.414749 -1.175825 1.046929 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 510 285 6 1 ZTF_g 2705430972015 0 2.4618 292.663 13.5785 26.1407 3.7078e-06 0.0215871 -0.0643694 1.15616e-05 2023 30. 0.065719 0.074235 19.3385 26.1407 1 2460459.9309722 285120120 -279.03240852795 66.223305 -4.687039 0.933874 -219.47617632491 112.605057 -1.962206 1.047856 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 511 285 6 1 ZTF_g 2708418992015 0 2.3756 297.784 6.56655 26.133 5.1054e-06 0.0249903 -0.0515669 1.60331e-05 2013 30. 0.117466 0.077921 20.2085 26.133 1 2460462.9189931 285120120 -301.0303707374 28.201405 -11.873927 1.080279 -314.16820804319 47.907440 -6.601984 1.056452 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 512 285 6 1 ZTF_g 2710440482015 0 2.538 237.957 5.71512 25.8653 8.6822e-06 0.0332763 -0.0431557 2.70012e-05 2021 30. 0.14053 0.080488 20.0396 25.8653 1 2460464.9404861 285120120 -149.92915941128 26.162460 -6.374738 1.051039 -184.75746385096 43.194855 -4.306111 1.062580 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 513 285 6 1 ZTF_g 2716417762015 0 3.1464 298.47 5.57097 26.1303 8.382e-06 0.0324498 -0.06225 2.61405e-05 2015 30. 0.173517 0.092593 20.0741 26.1303 1 2460470.9177662 285120120 -262.39668999725 30.214647 -9.660411 1.051071 -258.16684047579 44.334927 -5.862322 1.078959 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 514 285 6 1 ZTF_r 2718376372015 0 2.0621 443.313 7.86966 26.2122 2.798e-06 0.0186202 0.0965652 8.7503e-06 2027 30. 0.093965 0.092936 20.2369 26.2122 1 2460472.8763773 285120220 -282.42782540971 30.097702 -10.438280 0.958345 -297.9461654335 54.701294 -5.483469 1.046792 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 515 285 6 1 ZTF_r 2720384862015 0 2.4798 456.168 7.88026 26.2319 2.7113e-06 0.0183672 0.096302 8.47626e-06 2036 30. 0.104613 0.081263 20.045 26.2319 1 2460474.8848611 285120220 -333.61852677193 36.615803 -10.135295 0.958351 -324.44169750061 61.500980 -5.310921 1.055824 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 516 285 6 1 ZTF_g 2720419462015 0 2.5381 300.043 6.14692 26.1427 6.8609e-06 0.0294349 -0.0551448 2.14041e-05 2022 30. 0.12851 0.076553 20.1687 26.1427 1 2460474.9194676 285120120 -226.63953256413 29.957094 -8.415710 0.970182 -229.96681626136 50.054020 -4.625316 1.050243 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 517 285 6 1 ZTF_r 2722480622015 0 2.2965 468.168 16.1419 26.2793 1.6214e-06 0.0142334 0.087675 5.05731e-06 2024 30. 0.064778 0.072588 19.3898 26.2793 1 2460476.980625 285120220 -41.67643169091 73.250267 -0.632901 1.024774 -70.24473169054 126.087074 -0.560865 1.056390 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 518 285 6 1 ZTF_r 2726365672015 0 2.0909 432.641 15.7205 26.1977 1.902e-06 0.0153642 0.0788228 5.93474e-06 2029 30. 0.069276 0.07743 19.4157 26.1977 1 2460480.8656713 285120220 -185.98481623702 69.247154 -2.987655 0.882362 -109.08281794507 126.450752 -0.868461 1.041534 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 519 285 6 1 ZTF_g 2726399222015 0 2.2646 290.558 13.8645 26.1264 3.4578e-06 0.0210078 -0.0449112 1.07617e-05 2022 30. 0.067271 0.080708 19.4177 26.1264 1 2460480.8992245 285120120 -206.93396093511 57.960617 -3.971491 0.991843 -110.65402279004 101.408401 -1.098521 1.051296 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 520 285 6 1 ZTF_r 2728377152015 0 1.9417 475.857 20.8401 26.3018 1.8336e-06 0.0150959 0.0800169 5.74982e-06 2037 30. 0.061542 0.068206 19.2528 26.3018 1 2460482.8771528 285120220 -130.88828170541 84.537903 -1.722281 0.982039 68.42601783301 162.944656 0.422762 1.035604 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 521 285 6 1 ZTF_g 2728398412015 0 2.5329 316.86 23.2052 26.2173 7.4913e-06 0.0309567 -0.0373639 2.3383e-05 2018 30. 0.070862 0.084152 18.8036 26.2173 1 2460482.8984144 285120120 -355.26639859943 109.282799 -3.616239 1.017982 -388.05373278307 180.464111 -2.164792 1.052502 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 522 285 6 1 ZTF_r 2733412142015 0 2.0191 455.61 15.3099 26.2445 1.9312e-06 0.0154149 0.0742318 6.05667e-06 2030 30. 0.066738 0.066746 19.514 26.2445 1 2460487.9121412 285120220 -374.57038504696 54.915207 -7.587446 1.073673 -493.32516264616 104.290161 -4.762172 1.034667 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 523 285 6 1 ZTF_r 2735358062015 0 3.1555 468.515 10.9122 26.2861 7.8303e-06 0.0309498 0.0884885 2.46342e-05 2025 30. 0.089516 0.123385 19.5959 26.2861 1 2460489.8580671 285120220 -365.37350033003 59.578156 -6.821891 0.963643 -419.1428388649 86.487045 -4.878948 1.088892 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 524 285 6 1 ZTF_g 2735420632015 0 3.6214 306.468 11.1599 26.1763 5.7163e-06 0.0267935 -0.035886 1.78556e-05 2011 30. 0.086569 0.095707 19.3238 26.1763 1 2460489.9206366 285120120 -303.52898503583 68.306824 -4.943003 0.963743 -348.59203161089 90.679596 -3.870108 1.148767 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 525 285 6 1 ZTF_r 2737398212015 0 1.9087 469.435 9.19762 26.2739 1.7509e-06 0.0148255 0.0896706 5.46006e-06 2031 30. 0.071661 0.064975 20.2024 26.2739 1 2460491.8982176 285120220 -236.53349749743 34.099865 -7.716046 1.053573 -195.16496870696 64.212029 -3.059854 1.041770 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 526 285 6 1 ZTF_g 2737420612015 0 2.4369 304.321 8.71654 26.162 2.8572e-06 0.0190547 -0.0416301 8.91829e-06 2014 30. 0.079116 0.074388 19.9032 26.162 1 2460491.9206134 285120120 -210.59956594728 40.508774 -5.783133 0.981310 -254.24342093215 67.356262 -3.800029 1.060031 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 527 285 6 1 ZTF_r 2745313802015 0 2.9435 441.187 8.59869 26.2033 3.7604e-06 0.0216721 0.0981208 1.1731e-05 2019 30. 0.105485 0.107409 19.8055 26.2033 1 2460499.8138079 285120220 -130.70034213824 47.185444 -3.081226 0.990984 -198.85470214 71.209755 -2.811328 1.082063 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 528 285 6 1 ZTF_r 2747327222015 0 1.9155 421.896 8.55216 26.1554 2.0146e-06 0.0157579 0.0971728 6.32028e-06 2023 30. 0.080323 0.086201 20.1539 26.1554 1 2460501.8272222 285120220 -152.17201674471 30.033585 -5.636148 1.045911 -128.27574944714 56.602734 -2.281510 1.041056 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 529 285 6 1 ZTF_g 2747378202015 0 2.8197 256.307 7.53471 25.9735 7.5899e-06 0.0308478 -0.0576241 2.37343e-05 2005 30. 0.110935 0.106485 19.706 25.9735 1 2460501.878206 285120120 -126.6535369883 37.685085 -3.738545 1.025007 -73.74855424405 59.159309 -1.255005 1.058479 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 530 285 6 1 ZTF_g 2749334522015 0 2.6401 197.525 7.10757 25.673 6.4531e-06 0.0285661 -0.0256229 2.01216e-05 2007 30. 0.099044 0.086953 19.5502 25.673 1 2460503.8345255 285120120 -83.81757423671 33.812523 -2.757480 0.974705 -100.50575893101 54.300732 -1.863376 1.055855 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 531 285 6 1 ZTF_g 2751315062015 0 1.8355 258.946 7.56667 25.9884 3.2527e-06 0.0202511 -0.0453573 1.01629e-05 2011 30. 0.080839 0.068229 20.1248 25.9884 1 2460505.8150694 285120120 -252.0752153856 25.355701 -11.058833 0.957401 -223.8930077114 48.406891 -4.656381 1.038930 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 532 285 6 1 ZTF_r 2751377332015 0 1.5902 411.708 9.45193 26.1322 2.0089e-06 0.0157418 0.0867944 6.30174e-06 2022 30. 0.069065 0.072132 20.1437 26.1322 1 2460505.877338 285120220 -312.95436994736 28.596157 -12.173856 1.042346 -273.73729655823 58.671120 -4.697046 1.027177 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 533 285 6 1 ZTF_r 2754293262015 0 2.4985 427.476 15.5297 26.1794 2.4181e-06 0.017235 0.088637 7.58531e-06 2027 30. 0.074585 0.082242 19.2527 26.1794 1 2460508.7932639 285120220 -308.36243028839 82.529335 -4.156310 0.938987 -256.04902409099 135.659805 -1.900147 1.061097 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 534 285 6 1 ZTF_g 2754335672015 0 3.2159 266.655 13.5611 26.0234 8.378e-06 0.0324569 -0.031831 2.62366e-05 2010 30. 0.087302 0.109198 19.0222 26.0234 1 2460508.8356713 285120120 -242.89191050949 75.055527 -3.599856 1.010829 -271.05104263297 106.421379 -2.564114 1.091415 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 535 285 6 1 ZTF_g 2756395272015 0 2.6511 266.985 21.6806 26.0445 1.71988e-05 0.046479 -0.0401953 5.37045e-05 1999 30. 0.099763 0.114621 18.6681 26.0445 1 2460510.8952778 285120120 -133.93607767581 103.701424 -1.436705 1.055656 93.83654944064 167.919846 0.562581 1.050861 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 536 285 6 1 ZTF_r 2760314312015 0 1.7404 434.951 26.0209 26.166 2.8245e-06 0.0187454 0.075505 8.8492e-06 2016 30. 0.061927 0.06831 18.973 26.166 1 2460514.8143171 285120220 -196.42918364355 86.834351 -2.516340 1.016783 -394.52522292463 175.808731 -2.259173 1.032134 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 537 285 6 1 ZTF_g 2760377692015 1 2.2408 258.037 27.7996 25.9505 1.36965e-05 0.0400908 -0.0211256 4.30054e-05 1907 30. 0.07266 0.084275 18.4424 25.9505 1 2460514.8776968 285120120 -207.93571467006 118.462364 -1.952556 0.994714 -174.78782096937 208.909439 -0.842303 1.046682 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 538 285 6 1 ZTF_g 2762314342015 0 2.0716 230.815 16.3542 25.8668 4.6733e-06 0.0240454 -0.0343683 1.46371e-05 2009 30. 0.065822 0.074939 19.0655 25.8668 1 2460516.8143403 285120120 -180.93937228318 68.982529 -2.917755 0.933694 -36.47678475598 128.508026 -0.285760 1.039199 0.20156761177043 19.3259999275208 0.0370000004768372 1.43799996376038 -0.046000000089407 2458236.000810 2458636.979826 0
 539 285 6 1 ZTF_r 2762395862015 0 1.8978 371.14 19.5411 25.9961 2.4893e-06 0.017516 0.0786949 7.81813e-06 2020 30. 0.067954 0.07097 19.0287 25.9961 1 2460516.8958681 285120220 -169.14032181249 74.631264 -2.521048 1.024962 -283.5818201256 145.952606 -1.956058 1.033492 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
 540 285 6 1 ZTF_r 2765334522015 0 2.1822 474.45 10.7079 26.2875 1.498e-06 0.0136873 0.082663 4.68519e-06 2032 30. 0.072354 0.069796 19.9076 26.2875 1 2460519.8345255 285120220 -211.6817424374 47.619251 -4.944879 0.961474 -188.73221964202 85.128815 -2.231951 1.049058 0.193990927576558 19.4520000457764 0.0329999998211861 0.816999971866608 -0.0740000009536743 2458249.986042 2458365.688669 0
